work-id,celex
01d788a0-1733-11e3-8d1c-01aa75ed71a1,32013R0813
01d88114-8f22-11ee-8aa6-01aa75ed71a1,32023R1607R(01)
01d89d8e-d84f-433a-80c0-caf61bfd8048,32003B0888
01d916d0-508b-11e7-a5ca-01aa75ed71a1,32017R0997
01dc351e-5039-11ed-92ed-01aa75ed71a1,32017R0891R(02)
01dcc8b8-9aa2-4261-9f08-92d9319e48c4,31988D0185
01dd7e7d-91fb-4694-9ae2-94989de2908e,32016M8151
01dd9aec-2760-11e2-9209-01aa75ed71a1,32012D0380R(01)
01dec0a3-d4ab-458b-8631-5e70eacc2054,32013M6909
01df7dc9-c8fb-4a9a-b455-9033ca4a454a,31984R3626
01e02a44-98a0-11ec-8d29-01aa75ed71a1,32022M10582
01e1cb1e-15a4-11f0-b1a3-01aa75ed71a1,32024R1746R(02)
01e2575a-cd0c-435d-818e-92f4594a0991,31975R2498
01e3af49-b8c9-11ee-b164-01aa75ed71a1,32024R0356
01e3e3aa-05f4-11e6-b713-01aa75ed71a1,32016R0592
01e6395c-31c8-11ef-a61b-01aa75ed71a1,32024D1777
01e74142-0923-11eb-bc07-01aa75ed71a1,32020R1201R(01)
01e85b7d-ffe4-11e6-8a35-01aa75ed71a1,32017R0352
01ea0971-ca9f-447e-9e81-0fe88219ad05,32002M2783
01ea1e25-c50f-4d85-a011-23659cce0297,31999M1771
01eae086-9cfa-4122-a6ec-44ef7a4ec775,31994D0380
01eb4b5c-6592-4c39-8f58-8fafe2db57a5,31979R0546
01eb5b1f-deab-11ef-be2a-01aa75ed71a1,32025R0142
01eed4c4-31fd-11ee-83b8-01aa75ed71a1,32023R1591
01ef8cc3-8e8c-11e5-b8b7-01aa75ed71a1,32014L0060R(02)
01efaee3-be0c-4242-8461-cd3e57c178b3,32006D0753
01f0ff02-4b63-11ed-92ed-01aa75ed71a1,32022D1943
01f176bd-6e66-495b-b2aa-348fefb842ee,32009D0488R(01)
01f4ad35-7217-11ed-9887-01aa75ed71a1,32022R2104R(02)
01f5bf54-94d2-11ef-a130-01aa75ed71a1,32024R2770
01f7ce04-f32c-11eb-aeb9-01aa75ed71a1,32021D1274
01fac7af-a6a6-468a-931d-d557544c3194,32003M3329
01fb79bc-fde5-11ee-a251-01aa75ed71a1,32024R1141
01fd03f4-d394-11e9-b4bf-01aa75ed71a1,32016R0128R(04)
01fda213-efbb-4532-a708-16c51ba707ec,31998D0335
01fe9010-c9c4-4895-bdaf-db45b4e7ab72,31993M0341
020096e9-43fa-11eb-b59f-01aa75ed71a1,32020R2180
0202112e-871b-11ed-9887-01aa75ed71a1,32022R2552
020368b5-325a-11e3-8d1c-01aa75ed71a1,32013R0969
02040803-e112-4369-bcc2-02852f82e0c2,32007R0201
0204658b-8e59-11ee-8aa6-01aa75ed71a1,32023R2708
02071a4c-f6a1-11ec-b976-01aa75ed71a1,32022R1010
0208da81-6c50-11eb-aeb5-01aa75ed71a1,32021M10095
0209befe-5e01-11e6-9b08-01aa75ed71a1,32010R0365R(03)
020b1063-2084-4437-8ae4-c522578ee74c,32011M6150
02118ec7-e245-432d-a398-59a25222de1a,32006D0575
02147f7e-0312-4792-97aa-91562cd3ac15,32011R0404R(02)
021539a8-6f91-499e-b6b6-51ecf68f0f38,32005R0001R(01)
021899f2-4a26-11e9-a8ed-01aa75ed71a1,32019R0431
0219f9af-9fd2-11ef-85f0-01aa75ed71a1,32024D2876
021aa148-d751-476f-9ac6-f68d6541fe5b,31999D0592
021aae2a-b18e-4068-9d83-0961c40ecf0b,31999M1341
021baab6-c0d1-11ef-91ed-01aa75ed71a1,32022R1092R(01)
021c601e-7bd2-11e4-97c9-01aa75ed71a1,32009R1069R(04)
021c8e64-11c1-4425-a4b2-d0b0767fe76c,32004D0282
02216df4-d069-4df6-b9a2-57530bcf8c29,32015M7680
0223ea53-df4a-4a1a-9ef7-e75d37e4e0e8,32001D0330
022437b4-b7e2-11e8-99ee-01aa75ed71a1,32014L0065R(14)
02256dbc-857f-4e66-92ce-8315fe83b3cc,32000M1683
022611db-b67d-11ed-8912-01aa75ed71a1,32023M10991
022b27a4-f6a2-11ec-b976-01aa75ed71a1,32022R1008
022b9416-9a56-11ef-a130-01aa75ed71a1,32024D2797
022bfdb8-18f9-11e7-808e-01aa75ed71a1,32017D0634
022f00ee-2971-11eb-9d7e-01aa75ed71a1,32020R1717
02302656-b60e-11ec-b6f4-01aa75ed71a1,32022D0559
0230a009-0320-4aa3-8a79-a45d5afb6fae,32006D0375
02313002-1684-4631-bb54-b0fdf461f5fb,32006D0399R(01)
023140ad-8298-4753-923b-8716d63f64a5,32009D0972
02317590-07c9-11ed-acce-01aa75ed71a1,32022R1255
02324d74-69c7-4358-8954-a52a7bee5eb9,32003D0863
0232f46d-8e9e-11e7-b92d-01aa75ed71a1,32017R1516
0233e195-bf52-11eb-a925-01aa75ed71a1,32021R0853
0233e1c2-1245-4047-be7f-ea5885555891,32008R0180
02347113-1780-11e2-8e28-01aa75ed71a1,32012R0947
0234e13d-2513-49e3-97dd-f22c56a04c6e,31978D0297
0235a6e7-3c67-11ea-ba6e-01aa75ed71a1,32020D0048
0237631b-b96d-11eb-8aca-01aa75ed71a1,32021M10020
023baaef-15a4-11f0-b1a3-01aa75ed71a1,32022L2041R(02)
023c70b1-47dc-11e4-a0cb-01aa75ed71a1,32000L0043R(04)
023e3c3a-6f5c-11ec-9136-01aa75ed71a1,32022D0012
023fd476-e519-46d9-b7c7-795aa916129a,32000M1849
02409443-2325-11ea-af81-01aa75ed71a1,32019D2191
0244fa21-dc5f-11ea-adf7-01aa75ed71a1,32020R1190
0246d3f3-5b8b-11eb-b59f-01aa75ed71a1,32020D1532R(04)
0247d56f-03a7-4ec4-a80f-ad7484ae6e0f,31994D0426
02493b10-fc9b-4fde-ad1b-b3a39be13de2,32006M4225
0249d32f-fd0c-11ec-b94a-01aa75ed71a1,32022M10741
0249fc44-0f1b-11ed-8fa0-01aa75ed71a1,32022M10829
024b6e04-e534-462f-bda8-c5815c5a04bc,32005M3678
024d4a4d-b5ac-4561-b0e5-5a5032a7ea02,31993M0272
024ea7dc-9564-11ec-b4e4-01aa75ed71a1,32022R0263
024ebe8d-bb4f-11ef-91ed-01aa75ed71a1,32024D3178
024fbb1b-c1ab-11eb-a925-01aa75ed71a1,32021R0865
02545857-a1b1-47e6-a3f9-536c15a7e868,31998R1197
0255f82c-8dc8-426c-926b-f296b1659603,31985Y1231(06)
0256f16e-3d92-11e5-9f5a-01aa75ed71a1,32007R0333R(01)
025705d6-983c-11ec-b4e4-01aa75ed71a1,32022R0320
025841ce-6bd2-11e4-9680-01aa75ed71a1,32014D0790
025996d6-c877-4cb1-b519-57886820fe5d,32015M7716
0259d6a4-e11b-11ea-ad25-01aa75ed71a1,32020R1203
0259ec35-9594-4648-b5a4-fb2b23218096,32006H0962
025a3daf-15c6-450a-b532-200ba94e08a2,32005D0752
025b277e-efeb-11e6-8a35-01aa75ed71a1,32017D0232
025b3984-8cd9-44b2-a242-6dd0aa020b90,32003M3315
025d7ddb-4d31-4fc2-a63f-32f4c8220fe7,32004M3630
025dba3d-4150-11ee-b2f2-01aa75ed71a1,32023R1650
025e2ee2-f74c-4ab9-8672-0d2e413be785,32016M8178
0262692b-30ae-4228-bb01-44dde62519f6,31983D0121
0262a0a9-e3f5-4abb-bf41-36453ceac9d7,32003M3098
0262cf8f-c4b2-4656-91d4-4d45e1fedc87,32008R0213R(03)
0262d591-ec24-11e9-9c4e-01aa75ed71a1,32019M9405
0265a9e4-b115-11ed-8912-01aa75ed71a1,32023R0379
0265af69-17fb-11ea-8c1f-01aa75ed71a1,32014R0600R(11)
026800cd-9a22-11ee-b164-01aa75ed71a1,32022L2100R(02)
0269a5d2-3679-4e90-a122-60da5646a7f9,32002L0039
026aa69d-ba40-41ff-b30f-3fe54f61a5ec,32009D0345
026b42fb-af59-4707-9c11-ee05401247f3,31989R0816
026b8e86-8b41-4714-b424-e49c11527f7d,32005M4024
026c1d88-7b19-4c0f-9384-1553903a234a,31996D0154
026d33a6-ede9-11e2-a22e-01aa75ed71a1,32013D0383
026dcfe4-0a9f-42b8-9b15-c4760b08f02f,32001G0928(01)
0271341f-1845-40a4-ba1c-4a12ace73ba2,32011R0576
0274ad22-db63-11ee-b9d9-01aa75ed71a1,32024R0780
0276ea73-0a8b-4c7f-81aa-da867ce8823b,32009M5630
0276fab7-d293-11ec-a95f-01aa75ed71a1,32022M10674
02778b06-9dcb-11e7-b92d-01aa75ed71a1,32017D1565
02787e1b-efec-11e6-8a35-01aa75ed71a1,32017R0237
02799562-85d7-11ef-a67d-01aa75ed71a1,32024D2657
0279dd28-c607-4b4d-a043-4585038e9255,31981D0138
027baf42-3de9-4131-ab43-c15247e74a22,31998Y0717(01)
027caf39-a0a2-11e5-b4a2-01aa75ed71a1,32015R2315
027ce305-5e69-11ee-9220-01aa75ed71a1,32023R2091
027cfd56-3098-11eb-b27b-01aa75ed71a1,32019M9287
027d649a-264a-47ae-9688-9e3f7069611b,32008D0373
027d9dfd-aa02-4dba-8cf2-47997d815086,32008M5140
027db29c-1a06-4041-99fe-e944d241c07e,32017M8288
027e7e24-f651-11eb-9037-01aa75ed71a1,32021D1306
0280274d-99db-11e7-b92d-01aa75ed71a1,32017R1559
0281fc48-2920-11ef-9290-01aa75ed71a1,32024D1665
02828c88-8d6c-49c7-9f60-efe34bc23ef8,32002D0918
0285a46f-374f-44a5-a14c-aff9f4a82384,32008R0440
028667c3-3fdf-49a6-a712-020ac9022ac3,32009R1078
02887111-828e-11e3-9b7d-01aa75ed71a1,32014D0023
02895689-c011-11e5-9e54-01aa75ed71a1,32016D0063
0289d1cd-eab7-11e6-ad7c-01aa75ed71a1,32017R0194
028aae7e-9dd2-11ee-b164-01aa75ed71a1,32023R2878
028b56ed-19c4-11e7-808e-01aa75ed71a1,32017R0352R(01)
028bc43e-2148-11ee-94cb-01aa75ed71a1,32019L0944R(08)
028e61a7-dd83-4900-b8f9-e5afbeaee8d3,32012M6592
028e6ced-7653-4509-8ee0-635a446b6a51,32005D0492R(01)
02909ff0-9a78-4470-ab40-4e225dda510e,31974H0255
0290e008-628a-4fca-9eac-fb4454f6b31d,31987D0348R(01)
029106e9-8120-11ef-a67d-01aa75ed71a1,32002L0049R(03)
02914d69-a3a9-11ec-83e1-01aa75ed71a1,32022D0420
0292f889-2101-4719-a4ee-cd283db40424,31991D0305
029426ca-53ed-4d49-a066-7fb2db5a3e38,32004D0844
0295a87f-1aef-4220-9e8d-64b66c82f503,32003M3057
0296444c-05c6-4d3e-a422-4d7a11c02077,32002D0159
029b26e4-467f-40d9-924c-441a32ae8a48,32011M6138
029ea67e-4d76-11e6-89bd-01aa75ed71a1,32016L1164
029f146b-eadb-11ec-a534-01aa75ed71a1,32022D0660R(02)
029f908e-560c-11eb-b59f-01aa75ed71a1,32020D2212R(01)
02a03e61-154a-11e9-81b4-01aa75ed71a1,32019D0041
02a12758-8fe0-11e5-983e-01aa75ed71a1,32015R1760R(01)
02a146c8-c76e-11e2-ac91-01aa75ed71a1,32013D0237
02a195ea-6efe-11e4-9680-01aa75ed71a1,32014R1229
02a5713e-ce47-4a24-b7b5-0a7ffad4237f,31985L0374R(01)
02a6940f-6a27-11e8-9483-01aa75ed71a1,32018D0607(01)
02a954fd-3b3b-4af3-bf82-f9682d820fed,31997D0836
02a9bb1d-fde5-11ee-a251-01aa75ed71a1,32024R1103
02a9f097-8bd6-11e2-b5c3-01aa75ed71a1,32013R0218
02aaedbd-cec6-4c0b-ab85-061557d1258c,32011H0722(01)
02ace88a-2cef-4443-9550-1ea46de644f8,32000D0194
02ad192c-cd1d-46cf-af93-71ea010b3ff5,32004E0493
02b10654-b50c-4723-80c3-d4fce226c3dd,32009D0828
02b2f9ba-81dd-11e9-9f05-01aa75ed71a1,32019R0894
02b37b21-38c2-4756-9020-2908db5efcc1,32005D0809
02b3c18f-5ee1-11ec-9c6c-01aa75ed71a1,32021O2256
02b69a61-d736-11ec-a95f-01aa75ed71a1,32022D0781
02b74f07-9551-11ec-b4e4-01aa75ed71a1,32022D0254
02b7e50f-4934-11e3-ae03-01aa75ed71a1,32013R1119
02b8a3da-a0e9-4ba5-a895-e959deed6435,32011R0379
02b8f159-7281-4e2f-8acc-01cc58b3567e,32011L0055
02b98f32-b654-11e3-86f9-01aa75ed71a1,32014L0036
02bbac35-f550-11e4-a3bf-01aa75ed71a1,32015R0734
02bee77c-2285-4b85-b410-03a379097c67,32016M8211
02c1cc02-ae9f-4eeb-8c4a-ba4779d1d57d,32007D0193
02c250c6-cead-11e3-b682-01aa75ed71a1,32014R0425
02c33092-32d2-11ec-bd8e-01aa75ed71a1,32021R1847
02c4eb84-8d90-11ed-999b-01aa75ed71a1,32023R0058
02c6c245-ad5e-11e6-aab7-01aa75ed71a1,32012R0748R(07)
02c8e0e0-502e-4045-8160-3c913c0bf6dd,32015M7797
02c91da9-e9a1-11e6-ad7c-01aa75ed71a1,32016D2240R(01)
02c9b461-3859-11eb-b27b-01aa75ed71a1,32020D1997
02ca2dc4-2ec8-11e6-b497-01aa75ed71a1,32016D0915
02cb3c47-2bcd-4fef-9b8d-a95614bc4ef0,32003D0584
02cbd3dc-435b-11ec-89db-01aa75ed71a1,32021R1961
02cdd3d9-743f-4420-8eb8-32744e5f93f0,31978D0571
02cea013-4ec0-11e3-ae03-01aa75ed71a1,32013R1154
02d08c7a-96ae-4452-a5a9-888ed8200733,32012M6729
02d25ab0-8343-4d79-b960-d6b997cfed63,32009M5482
02d4a207-1e45-4fab-b198-a396fe9ad55d,32011D0034
02d5e9c6-c81a-4688-b0f4-1afea8984b68,32006R1823R(01)
02d70118-b54d-4ab8-962c-c5e30c4cdb7b,32010M5904
02d760a2-faf7-11ef-b7db-01aa75ed71a1,32025R0024
02d95750-2cee-11ed-975d-01aa75ed71a1,32022R1456
02da4b3c-b8d6-11e4-a59c-01aa75ed71a1,32014R0910R(03)
02da68e8-40c0-4fd0-99e9-489dec0882cd,32012M6622
02dae06b-583e-4185-9664-c2c1f3f02823,32005H0027
02db416b-32bd-11e6-b497-01aa75ed71a1,32016D0016
02db5709-a09b-4976-9f07-dfe345134ab8,31970D0386
02dc3381-513c-11e3-8945-01aa75ed71a1,32011R0010R(06)
02ddf0db-5256-11f0-a9d0-01aa75ed71a1,32023R2631R(01)
02de688a-cf65-11ed-a05c-01aa75ed71a1,32023R0706
02ded131-9ca3-11e9-9d01-01aa75ed71a1,32019D1128
02df85af-e986-11e4-8a89-01aa75ed71a1,32015R0628
02e600ec-0c2d-4ec4-a80b-9c126de06497,32008R1028
02e64321-c4ce-11e5-a4b5-01aa75ed71a1,32014D0895R(01)
02e93e89-17f8-11ea-8c1f-01aa75ed71a1,32019R2074
02ebe682-8d50-41d0-99d2-4ac3c91b2830,31987D0406
02ecf4e8-eaab-4ebe-97c2-4c55e9b14c12,32003M3287
02ed46db-9bd3-11e9-9d01-01aa75ed71a1,32019M9392
02eed415-5e68-11ee-9220-01aa75ed71a1,32023R2087
02f0141e-0996-11e4-a7d0-01aa75ed71a1,32014D0459
02f078a2-619f-4f8a-aa5d-dd589810a43a,32009M5450
02f43a40-83ac-4a35-a22e-5f2b1737e37f,32012R0377
02f518b9-5c75-11ee-9220-01aa75ed71a1,32023M11192
02f53b3d-1fdb-11f0-b1a3-01aa75ed71a1,32025D02435
02f7ff8f-8753-11e4-b8a5-01aa75ed71a1,32014D0932
02f867bd-cb0f-11e5-a4b5-01aa75ed71a1,32016R0101R(01)
02f9d44e-7403-41ee-ae13-35bb3413db02,32003M3170
02fa83cf-bf28-4afc-8f9f-eb201bd61813,32000L0053
02fc02d0-fa81-11ef-b7db-01aa75ed71a1,32025R0453
02fc7857-4506-11e7-aea8-01aa75ed71a1,32017R0910
02feeccc-d2a8-11e8-9424-01aa75ed71a1,32018R1558
02ffb465-d619-11ea-adf7-01aa75ed71a1,32020D0793R(01)
0302edc8-3cb0-4c22-91e3-dc50032a5716,32014M7294
0305bf52-4d97-41fd-93c5-8d70557530f4,31977R1660
0308d67c-2191-4f8c-931e-277b0f03f2b8,32003R0782
0308e0f3-cd61-11ef-be2a-01aa75ed71a1,32021D1067R(01)
03097165-39fc-483b-bbc7-eb0ec249369a,31995M0544
0309e72a-de0a-4d0c-a292-eee0f87dcd4e,31982D0203
030ae64b-2beb-4669-961f-1bd8890a07e8,31991D0042
030af1d7-f4c8-4ac1-868b-80630432b9ff,31996G1223
030e0f78-4e7b-41f6-b0d0-44ddcd121666,32011R1200
030fd571-64e2-461b-8e41-3909386726c9,32014M7249
03122b3b-81e9-11ef-a67d-01aa75ed71a1,32024O2616
03182280-283d-11e9-8d04-01aa75ed71a1,32008L0098R(06)
031a3a14-1ceb-4d23-ac79-5f74fac3ad20,32009D0117
031cd799-e221-45c4-896e-ac759b5bca97,31990R2048
031e8139-86c2-40a5-8861-4ab3a107aa7c,32000R2474
032043ef-c4c6-4048-b35a-99bcfee4aa4b,31991D0095
0321b32b-5f17-11ed-92ed-01aa75ed71a1,32022R2123
0321bed7-f83d-11ed-a05c-01aa75ed71a1,32023D0702R(01)
03277d42-3d91-11e5-9f5a-01aa75ed71a1,32015R1366
0327d8e3-4142-11e8-b5fe-01aa75ed71a1,32018R0574
03286362-1a14-11ed-8fa0-01aa75ed71a1,32022M10652
032bb091-19b2-11eb-b57e-01aa75ed71a1,32020R1569
032d7314-b469-11ee-b164-01aa75ed71a1,32024R0338
032d8dde-7ea3-11ee-99ba-01aa75ed71a1,32023R2468
032ddef9-28ad-49a2-831f-0c5a20f40029,32008D0750
032ffc9f-2580-11eb-9d7e-01aa75ed71a1,32020R1695
0330f9ba-e9ad-11ef-b5e9-01aa75ed71a1,32024R3210R(01)
03321663-6ab9-462c-8d63-e9f323ee6233,32006M4426
03326e7d-a306-11eb-9585-01aa75ed71a1,32002F0946R(01)
033601a9-9982-11e9-9d01-01aa75ed71a1,32019L0001R(01)
03360b87-f3f6-11eb-aeb9-01aa75ed71a1,32021D1287
0336a29e-f1f0-11ec-a534-01aa75ed71a1,32022D0968
0336ef83-478e-11e8-be1d-01aa75ed71a1,32018R0627
03376e81-5044-11e4-a0cb-01aa75ed71a1,32011R0269R(01)
033a2044-e337-11ec-a534-01aa75ed71a1,32022R0877
033b7098-37c3-11ec-8daf-01aa75ed71a1,32019R1009R(06)
033b884e-a54e-11ef-85f0-01aa75ed71a1,32024R2571R(01)
033daf9e-f0d0-11eb-a71c-01aa75ed71a1,32021R1245
033e278c-976e-4913-9aca-3f44fa81c72c,31996L0053R(01)
033e8335-36c3-4ea7-a159-6543a762977f,32006M4122
033f2399-be53-4ef4-8b03-977e546f6dec,31979R2395
034477cb-b8c9-11ee-b164-01aa75ed71a1,32024R0296
03461d41-53b7-4716-ac8f-1fa5913bf401,32011R0700
0347b8b3-7a0d-11ef-bbbe-01aa75ed71a1,32024R2506
034902ef-02a0-11e9-adde-01aa75ed71a1,32018D2007
03499abf-48f7-42d9-b504-909625e11dff,31997R1482
034aff43-6c95-48de-987c-3bfb6e9585d4,31997D0023
034b4c24-2fe4-11ef-a61b-01aa75ed71a1,32024M11589
034dd940-afbe-11e7-837e-01aa75ed71a1,32017R1380R(01)
034f1b4c-cde9-11e8-9424-01aa75ed71a1,32018D1518
034fd15e-3bff-11e5-98a0-01aa75ed71a1,32015D1356
035037d7-8f23-11ee-8aa6-01aa75ed71a1,32023R1606R(02)
0350423b-bd88-4780-8ff4-c670e7fd7954,31990R3573
03514c20-e303-11ed-a05c-01aa75ed71a1,32023D0852
0353e8bc-9d40-4e0a-b4db-f04e057f652d,32003R2054
03576279-8481-11ee-99ba-01aa75ed71a1,32023M10986
0357e620-7a39-11ed-9887-01aa75ed71a1,32022R2428
0358f63b-15c3-452e-9459-7da53afa57e0,32003M2995
035971a2-b18a-11ed-8912-01aa75ed71a1,32023D0392
0359dcbe-828c-11e3-9b7d-01aa75ed71a1,32014R0051
035a18da-2aee-11e9-8d04-01aa75ed71a1,32018M9091
035a83b9-4b6f-11ed-92ed-01aa75ed71a1,32022R1938
035b248a-fa7f-11ef-b7db-01aa75ed71a1,32025R0411
035deece-318c-11e8-b5fe-01aa75ed71a1,32018R0302R(02)
035ee1a0-af97-41bd-9255-d42861357ef9,31997Y0925(01)
035f3854-7a0d-11ef-bbbe-01aa75ed71a1,32024R2518
03605269-6fc7-11e9-9f05-01aa75ed71a1,32019R0317R(01)
0361d0e2-c8e1-44b4-b826-e9b79c091d07,31993D0360
036450c9-face-4ad7-910e-b08cac7f13a6,32005R1967
0364d288-d151-11ef-be2a-01aa75ed71a1,32024R0771R(01)
0367a161-205a-11ea-95ab-01aa75ed71a1,32019R2146
036a4bc6-0638-40d9-b9b6-ee74e3532b8d,32001A0309(06)
036abd25-e0ad-451e-9136-a7482c81fae0,32011R1248
036af263-3c60-11ec-89db-01aa75ed71a1,32021R1904
036b1627-ae61-424d-a0da-5374fc4c4738,31984D0497
036dbf20-c3cd-11ee-95d9-01aa75ed71a1,32024R0445
036dc67f-9efe-4994-963b-059f7b926a4e,32003D0014(01)
0370eb3c-751d-428c-9d05-e3ad608959e6,32009M5479
03739354-0765-44ad-b6fc-7e20aa65439a,31999R0639
037695e9-aa10-4d53-b543-c8c282c06af9,32013R0549R(01)
0376c602-8f94-11ec-8c40-01aa75ed71a1,32021R1840R(02)
037784df-3b7c-11eb-b27b-01aa75ed71a1,32020D2026
0377f950-1a76-11ec-b4fe-01aa75ed71a1,32021R1688
0378431f-5e01-11e6-9b08-01aa75ed71a1,32016D1349
037854fd-e4f6-11ef-bc1c-01aa75ed71a1,32024D2974R(02)
0379bb99-2645-4736-8412-03a11a918282,31984Y0204(01)
037a0d2c-cf71-11e1-96ce-01aa75ed71a1,32012R0635
037c2526-2190-4ed9-94b4-75b89805953f,32006D0224
037cf1a1-3770-11f0-8a44-01aa75ed71a1,32025D1039
037ebd9e-e4f6-11ef-bc1c-01aa75ed71a1,32024L1069R(01)
037f3e7a-6bc7-44f5-9ec9-9dcf221dc5bc,31981D0634
0380914f-b3ec-4f39-ab7a-e2781071c8c1,32009D0876R(01)
03810485-c1aa-11eb-a925-01aa75ed71a1,32021R0860
03820eb4-410c-11eb-b27b-01aa75ed71a1,32020D2136
03823489-052c-11f0-b1a3-01aa75ed71a1,32025R0506
038350a6-eb98-11e2-a22e-01aa75ed71a1,32013D0713(02)
0385cf97-ff5e-46dc-800f-0e2b390f1b83,32011R0174
03874551-e262-4a71-9f06-2c9f60c73f0a,32003D0228
0388b911-bd83-45bc-ad43-6aeb8e847cb6,31983D0474
0388dd98-d06c-42c8-bb48-1f5df5481be1,32008M5211
0388ff36-000d-11f0-9503-01aa75ed71a1,32025M11837
0389cd2f-9c8a-11e4-872e-01aa75ed71a1,32015D0054
038a2e01-d169-11ea-adf7-01aa75ed71a1,32020R1112
038b4553-f4dc-11e6-8a35-01aa75ed71a1,32011R1189R(01)
038c1368-ede4-11eb-a71c-01aa75ed71a1,32021M10324
038c99d0-bdcd-4fdd-a573-fabac09c0ce6,32008M5363
038cb202-7099-11e9-9f05-01aa75ed71a1,32007R1441R(12)
038cf996-dff4-4755-9777-25b052c4f484,32012R0583
038e39dc-8e59-11ee-8aa6-01aa75ed71a1,32023R2645
038efd5f-5f37-11e4-9cbe-01aa75ed71a1,32014D0741
038f483c-40ee-432a-b962-51f683725ab1,32000M1867
03924747-b4b7-4802-9530-783845788897,32011M6437
0392a023-6e52-4d8c-880f-545f0e80bf42,32006D0237
03935993-adce-11ed-8912-01aa75ed71a1,32022R2400R(02)
03941529-1db7-4d24-872d-6b75d2849d73,32011H0915(01)
039579e0-d428-442a-9ea9-3e28c6450d52,32008R0040R(01)
0395c37f-ee42-46ce-9a66-2295af504c20,32010G0616(01)
03975441-ad58-4a23-bb56-1a88f026d6cf,31998M1325
03979ce2-83cb-11ec-8c40-01aa75ed71a1,32022R0141
0397b4e1-66a1-4e67-86d4-b188e241fcdf,32005D0347
039a5267-b8b5-11ed-8912-01aa75ed71a1,32023R0363R(01)
039b769e-a6fe-4e8d-82b5-86a610e44dac,32000Y1013(02)R(03)
039d188c-508c-11e7-a5ca-01aa75ed71a1,32017R0999
039d5209-b5c5-4fe2-b446-e3ece4e413ab,31988R0222R(02)
03a15b0f-9b5e-11ec-83e1-01aa75ed71a1,32022R0364
03a2461f-045c-11ea-8c1f-01aa75ed71a1,31994R2100R(05)
03a37a3c-9062-11e8-8bc1-01aa75ed71a1,32018D0726(01)
03a384b9-83f3-438b-b34b-4a6ca52797f9,32011R0404
03a6b324-6427-11ea-b735-01aa75ed71a1,32020D0394
03a6d004-cad4-43e9-b09a-92501c9be744,32008M5221
03aa3f12-2792-11ec-bd8e-01aa75ed71a1,32021M10427
03ab40b9-5096-11e6-89bd-01aa75ed71a1,32016D1197
03ac488c-b36b-4572-8565-77ea2180b958,32003M3250
03adae2b-ebb4-4d85-a9a5-90d56f1d74c5,32010L0061
03ae2fb9-4e71-11eb-b59f-01aa75ed71a1,32020M9408
03b0d8f7-505e-11e9-a8ed-01aa75ed71a1,32019D0327(02)
03b18dbe-3c5f-11ec-89db-01aa75ed71a1,32021R1899
03b229f4-14e7-11ea-8c1f-01aa75ed71a1,32019D2002
03b3ce79-bdc2-4076-9d10-2a877e5f73be,32014M7437
03b444c8-877f-11e5-b8b7-01aa75ed71a1,32011R0286R(03)
03b47390-2f69-4ab7-8efa-1edd349783ac,32004R1412
03b52e49-2800-4ea2-9c64-a8fca93f5132,32007R0142R(01)
03b58eac-eb28-11e9-9c4e-01aa75ed71a1,32019R1693
03b7bd06-67b1-4915-8c8a-eb1770bd54c9,31995Y1028(01)
03b7d74f-1cfb-4f96-9f38-8396edc4dcca,32009R1258
03be754c-e637-11e3-8cd4-01aa75ed71a1,32014L0067
03be9e4a-7363-11e7-b2f2-01aa75ed71a1,32017R1394
03bf8ad7-b7db-4c32-8a96-0dcb845311a5,32003D0455
03c0a469-fbf0-4f32-9263-13d57ce0f33e,32010M5755
03c12e75-7a0d-11ef-bbbe-01aa75ed71a1,32024D2502
03c21fff-fd19-4209-a567-5f014b7e3b73,31992D0426
03c33c8a-c562-4dc1-a44e-f96033ea40ab,32004R0738
03c4ad07-e576-4a6f-85a6-021369c22568,32005R0266
03c5c41d-4f50-400d-8462-d37bdb177e1c,31973Y0919(07)
03c6ba4f-d6e0-4506-982b-958f7d79564e,32001D0440
03c8a19a-370f-11ec-8daf-01aa75ed71a1,32021M10424
03c8befb-773d-11eb-9ac9-01aa75ed71a1,32019R2023R(02)
03c8edc2-85c0-4e8c-927b-893c11516720,32005R1378
03c9a5a1-27e1-4a7f-b2ec-785092d643b5,31999M1598
03c9b9ef-bce1-11ef-91ed-01aa75ed71a1,32024D3135
03cac7da-11d1-11eb-9a54-01aa75ed71a1,32020R1511
03cad717-5941-11e6-89bd-01aa75ed71a1,32014R0037R(03)
03cb1891-7959-455e-9068-3033ebe148ab,32002D0188
03cd1511-9565-11ec-b4e4-01aa75ed71a1,32022R0262
03cdd388-ee16-45cb-8234-dca0369fcfcd,32004D0636
03cf4f00-a585-11e6-8401-01aa75ed71a1,32015R0504R(01)
03cf6dc9-290d-11e9-8d04-01aa75ed71a1,32019L0171
03cfcb3d-b026-4713-b2e2-b99e1adc650b,32003M3062
03d36ad3-dcf1-11ee-b9d9-01aa75ed71a1,32023R1606R(03)
03d49be6-ce34-48cf-b159-0357bda17870,32007A0328(07)
03d74b96-a885-11eb-9585-01aa75ed71a1,32010L0045R(04)
03d76a3e-4806-4144-8702-6ee174089e1e,32006M4359
03dc50ea-c26f-11ea-b3a4-01aa75ed71a1,32020R0988
03dc84d3-ff7a-49e0-ac95-cffb823d489f,32009R0148
